filename,width,height,class,xmin,ymin,xmax,ymax
plate50.jpg,5184,3456,plate,373,2040,1478,3198
plate50.jpg,5184,3456,plate,1946,1251,3357,2677
plate50.jpg,5184,3456,plate,3220,2056,4620,3435
plate50.jpg,5184,3456,plate,846,156,1967,1235
plate50.jpg,5184,3456,plate,3725,67,5094,1403
ball16.jpg,4000,6000,ball,1259,2349,2868,3949
balloon21.jpg,5993,3995,balloon,849,1300,1462,2063
balloon21.jpg,5993,3995,balloon,1549,1319,2174,2057
balloon21.jpg,5993,3995,balloon,4506,1138,5331,2138
present45.jpg,5472,3648,present,1577,1548,3216,2621
door8.jpg,8960,6912,door,4174,1016,5500,3568
tree60.jpg,1920,1138,tree,741,625,972,809
tree60.jpg,1920,1138,tree,1008,384,1659,876
tree60.jpg,1920,1138,tree,1649,625,1876,827
chair60.jpg,4288,2848,chair,2720,2086,3274,2848
chair60.jpg,4288,2848,chair,3524,2112,4214,2848
car57.jpg,5472,3648,car,1766,3010,2807,3477
car57.jpg,5472,3648,car,2734,3056,3482,3438
plate28.jpg,5760,3697,plate,630,604,4777,3510
motorcycle22.jpg,4913,3253,motorcycle,1219,444,3714,2154
motorcycle41.jpg,4608,3456,motorcycle,390,956,2627,2793
house21.jpg,3888,2592,house,34,134,3078,2558
door48.jpg,2133,3200,door,550,1516,1678,3054
motorcycle35.jpg,4896,3264,motorcycle,1566,987,3356,2360
car52.jpg,6000,3455,car,1227,987,4877,2349
ball37.jpg,5760,3840,ball,1118,528,1935,1411
ball37.jpg,5760,3840,ball,2024,534,2900,1405
ball37.jpg,5760,3840,ball,2888,540,3753,1405
ball37.jpg,5760,3840,ball,3735,540,4630,1405
ball37.jpg,5760,3840,ball,1188,1611,2077,2487
ball37.jpg,5760,3840,ball,2677,1599,3547,2475
ball37.jpg,5760,3840,ball,3524,1605,4400,2487
ball37.jpg,5760,3840,ball,1088,2681,1941,3546
ball37.jpg,5760,3840,ball,1924,2675,2812,3552
ball37.jpg,5760,3840,ball,2906,2681,3794,3552
ball37.jpg,5760,3840,ball,3788,2664,4641,3552
ball18.jpg,4032,3024,ball,1354,737,2723,2137
boat43.jpg,4032,3024,boat,1882,1714,3191,2687
ball20.jpg,4633,3089,ball,1962,690,2795,1490
bench35.jpg,3956,5934,bench,1519,4704,3333,5345
window6.jpg,5379,3586,window,1109,412,1553,1273
window6.jpg,5379,3586,window,1,417,287,1282
window6.jpg,5379,3586,window,848,2234,1287,3129
window6.jpg,5379,3586,window,2642,2190,3237,3151
window6.jpg,5379,3586,window,2787,417,3192,1256
window6.jpg,5379,3586,window,3709,429,4125,1267
clock41.jpg,2848,4288,clock,534,2213,2007,3680
bicycle9.jpg,6000,4000,bicycle,1340,1509,5159,3746
balloon13.jpg,3200,2125,balloon,937,732,1604,1516
window3.jpg,3872,2592,window,262,526,626,1022
window3.jpg,3872,2592,window,990,494,1374,994
window3.jpg,3872,2592,window,222,1482,618,2006
window3.jpg,3872,2592,window,990,1454,1378,1986
window3.jpg,3872,2592,window,2562,738,3030,1394
window3.jpg,3872,2592,window,3262,754,3762,1374
window3.jpg,3872,2592,window,2574,1846,3106,2554
window3.jpg,3872,2592,window,3306,1842,3834,2546
car62.jpg,4032,3024,car,1915,2329,2074,2443
car62.jpg,4032,3024,car,2073,2342,2239,2469
car62.jpg,4032,3024,car,2223,2367,2484,2562
car62.jpg,4032,3024,car,2672,2370,3524,2909
tree28.jpg,4240,2832,tree,35,265,1575,2832
balloon25.jpg,3841,5762,balloon,1842,1294,2906,2703
balloon25.jpg,3841,5762,balloon,770,503,1870,1948
balloon25.jpg,3841,5762,balloon,1633,21,2770,1339
cake39.jpg,5472,3648,cake,1855,1060,3838,2148
cake39.jpg,5472,3648,cake,4577,2198,5455,2976
plate49.jpg,4104,2736,plate,858,336,3196,2557
door43.jpg,3410,5115,door,608,1984,1739,4369
window14.jpg,3888,5184,window,864,1120,1606,2495
window14.jpg,3888,5184,window,2339,1120,3048,2512
window14.jpg,3888,5184,window,906,3720,1614,5062
window14.jpg,3888,5184,window,2323,3720,3006,5037
balloon33.jpg,3147,3147,balloon,1542,719,2990,2433
plate51.jpg,6000,4000,plate,865,15,4621,3821
house61.jpg,4608,3072,house,687,43,3991,2866
card33.jpg,5184,3456,card,252,1777,2652,3077
card33.jpg,5184,3456,card,2967,803,4425,2893
tree65.jpg,1280,842,tree,942,279,1096,457
tree27.jpg,6000,4000,tree,465,1234,1515,2496
tree27.jpg,6000,4000,tree,1765,2046,2121,2552
tree27.jpg,6000,4000,tree,3871,1159,4309,2434
tree27.jpg,6000,4000,tree,3584,1602,3921,2352
tree27.jpg,6000,4000,tree,3340,1877,3596,2227
tree27.jpg,6000,4000,tree,2277,1827,2540,2534
tree27.jpg,6000,4000,tree,2515,1665,2672,2491
tree27.jpg,6000,4000,tree,2650,1693,2811,2437
ball48.jpg,4118,3294,ball,701,2099,1236,2604
present60.jpg,1920,1152,present,470,145,1388,971
sign42.jpg,5092,3394,sign,600,1599,1327,2409
window18.jpg,3622,4829,window,115,69,702,829
window18.jpg,3622,4829,window,1059,73,1615,834
window18.jpg,3622,4829,window,2006,73,2554,834
window18.jpg,3622,4829,window,2937,73,3472,834
window18.jpg,3622,4829,window,124,990,719,1834
window18.jpg,3622,4829,window,1072,977,1611,1812
window18.jpg,3622,4829,window,2002,986,2550,1838
window18.jpg,3622,4829,window,2937,1003,3472,1816
window18.jpg,3622,4829,window,128,1977,706,2790
window18.jpg,3622,4829,window,1080,1977,1615,2786
window18.jpg,3622,4829,window,2019,1956,2567,2799
window18.jpg,3622,4829,window,2941,1977,3472,2773
window18.jpg,3622,4829,window,124,2938,698,3803
window18.jpg,3622,4829,window,1067,2947,1637,3786
window18.jpg,3622,4829,window,141,3925,693,4716
window18.jpg,3622,4829,window,1067,3942,1602,4716
window18.jpg,3622,4829,window,2015,2964,2537,3790
window18.jpg,3622,4829,window,1998,3934,2532,4729
window18.jpg,3622,4829,window,2928,2956,3467,3742
window18.jpg,3622,4829,window,2911,3934,3476,4725
tree62.jpg,1280,800,tree,277,48,1065,659
chair34.jpg,2797,4196,chair,95,2400,658,3254
chair34.jpg,2797,4196,chair,547,2393,1112,3161
chair34.jpg,2797,4196,chair,982,2348,1488,3098
chair34.jpg,2797,4196,chair,1395,2335,1906,3046
chair34.jpg,2797,4196,chair,1740,2317,2229,2983
chair34.jpg,2797,4196,chair,2103,2291,2575,2930
chair34.jpg,2797,4196,chair,2382,2276,2797,2879
house40.jpg,2683,3354,house,84,54,1169,1524
house40.jpg,2683,3354,house,984,444,1799,1479
house40.jpg,2683,3354,house,1584,744,2154,1519
present59.jpg,1920,1280,present,743,107,1482,1119
mug35.jpg,5760,3840,mug,518,1552,2477,3040
mug11.jpg,4368,2912,mug,1086,944,2868,2776
ball12.jpg,5472,3648,ball,1421,421,4399,3382
clock62.jpg,4595,2806,clock,1794,951,2803,1951
chair32.jpg,4000,6000,chair,213,2331,3614,6000
tree1.jpg,3296,4944,tree,28,368,2728,4245
clock35.jpg,4608,3456,clock,1606,1193,3190,2735
car27.jpg,4263,3109,car,2465,1353,3440,1958
bicycle61.jpg,3731,2498,bicycle,240,458,3374,2354
window30.jpg,2859,3812,window,426,214,896,885
window30.jpg,2859,3812,window,1226,1502,1649,2232
window30.jpg,2859,3812,window,2149,1555,2596,2208
window30.jpg,2859,3812,window,1937,238,2384,902
door44.jpg,3008,2000,door,1220,595,1747,1647
ball63.jpg,6240,4044,ball,2763,1691,3397,2318
tree7.jpg,3648,5472,tree,428,3123,1161,4656
tree7.jpg,3648,5472,tree,1244,706,2894,4956
sign63.jpg,3130,2075,sign,1576,449,2282,1171
cake44.jpg,5122,3415,cake,1931,657,4184,2699
house48.jpg,4742,2880,house,1438,1212,3203,2042
balloon40.jpg,4608,3456,balloon,2779,1893,3658,3014
boat42.jpg,5979,3986,boat,1628,2766,2556,3177
boat42.jpg,5979,3986,boat,2670,2217,2885,2304
boat42.jpg,5979,3986,boat,2994,2116,3083,2144
boat42.jpg,5979,3986,boat,4135,2261,4356,2317
boat42.jpg,5979,3986,boat,395,2167,703,2217
boat47.jpg,3969,5953,boat,197,3553,2988,5953
mug49.jpg,3264,4896,mug,620,2597,2527,4036
mug49.jpg,3264,4896,mug,2466,2474,3264,3756
bench49.jpg,5629,4000,bench,2259,2878,3333,3535
tree0.jpg,3024,4032,tree,14,12,3024,4022
tree45.jpg,1920,1271,tree,349,61,1459,1187
tree45.jpg,1920,1271,tree,1,581,174,1050
tree45.jpg,1920,1271,tree,151,844,655,1097
tree45.jpg,1920,1271,tree,1017,840,1300,1161
tree45.jpg,1920,1271,tree,1600,738,1920,1160
cake51.jpg,5581,3853,cake,2763,2059,4340,3265
motorcycle55.jpg,5760,3840,motorcycle,853,69,5488,3764
car26.jpg,7360,3445,car,2602,2157,4193,2847
car26.jpg,7360,3445,car,829,2011,1314,2357
plate38.jpg,3744,4992,plate,829,1499,3352,4015
cake50.jpg,4500,3000,cake,1493,1006,2529,2502
plate9.jpg,3586,4305,plate,629,1062,2896,3329
cake18.jpg,3000,4496,cake,367,365,2553,2651
car4.jpg,5210,3586,car,803,2736,1481,3175
car4.jpg,5210,3586,car,1601,2687,2135,3047
car4.jpg,5210,3586,car,2623,2682,3208,3104
car4.jpg,5210,3586,car,2340,2637,2687,2916
car4.jpg,5210,3586,car,3080,2658,3444,2983
window7.jpg,6000,4000,window,39,1552,154,1786
window7.jpg,6000,4000,window,180,1537,459,1773
window7.jpg,6000,4000,window,127,2023,405,2248
window7.jpg,6000,4000,window,20,3005,307,3270
window7.jpg,6000,4000,window,907,3514,1077,3843
window7.jpg,6000,4000,window,1098,3511,1404,3770
window7.jpg,6000,4000,window,1427,3507,1712,3771
window7.jpg,6000,4000,window,1752,3504,1907,3846
window7.jpg,6000,4000,window,954,2995,1113,3330
window7.jpg,6000,4000,window,1152,2993,1448,3234
window7.jpg,6000,4000,window,1468,2979,1762,3245
window7.jpg,6000,4000,window,1793,2975,1945,3318
window7.jpg,6000,4000,window,1018,2487,1155,2809
window7.jpg,6000,4000,window,1186,2482,1486,2732
window7.jpg,6000,4000,window,1509,2464,1811,2734
window7.jpg,6000,4000,window,1829,2471,1986,2809
window7.jpg,6000,4000,window,1050,1982,1202,2307
window7.jpg,6000,4000,window,1239,1984,1532,2234
window7.jpg,6000,4000,window,1546,1964,1843,2227
window7.jpg,6000,4000,window,1871,1945,2029,2295
window7.jpg,6000,4000,window,1107,1498,1248,1796
window7.jpg,6000,4000,window,1291,1484,1568,1730
window7.jpg,6000,4000,window,1586,1464,1880,1727
window7.jpg,6000,4000,window,1912,1452,2061,1784
window7.jpg,6000,4000,window,2459,1433,2598,1743
window7.jpg,6000,4000,window,2654,1413,2941,1670
window7.jpg,6000,4000,window,3165,1404,3291,1709
window7.jpg,6000,4000,window,3359,1385,3646,1626
window7.jpg,6000,4000,window,2417,1937,2570,2259
window7.jpg,6000,4000,window,2615,1928,2902,2176
window7.jpg,6000,4000,window,3124,1913,3261,2252
window7.jpg,6000,4000,window,3320,1898,3628,2157
window7.jpg,6000,4000,window,2383,2448,2533,2778
window7.jpg,6000,4000,window,2565,2437,2889,2711
window7.jpg,6000,4000,window,3091,2422,3233,2772
window7.jpg,6000,4000,window,3291,2413,3598,2689
window7.jpg,6000,4000,window,2352,2972,2491,3304
window7.jpg,6000,4000,window,2537,2961,2839,3228
window7.jpg,6000,4000,window,3070,2957,3211,3285
window7.jpg,6000,4000,window,3257,2961,3572,3233
window7.jpg,6000,4000,window,2311,3500,2459,3841
window7.jpg,6000,4000,window,2513,3487,2811,3774
window7.jpg,6000,4000,window,3037,3493,3193,3843
window7.jpg,6000,4000,window,3222,3489,3548,3770
cake37.jpg,4272,2848,cake,1234,908,3077,2686
card39.jpg,4168,3200,card,2155,1120,3360,1976
clock30.jpg,7952,5304,clock,4063,422,6163,2547
plate42.jpg,5024,3487,plate,1109,325,3845,3109
window12.jpg,4800,3840,window,1720,1005,2414,2158
window12.jpg,4800,3840,window,2426,905,3385,2322
window12.jpg,4800,3840,window,3414,575,4800,2581
boat15.jpg,4813,3124,boat,389,614,4679,2574
motorcycle26.jpg,4928,3264,motorcycle,956,399,4401,2809
motorcycle31.jpg,5830,3887,motorcycle,570,405,4776,3776
chair9.jpg,5184,3456,chair,346,851,1808,3456
chair9.jpg,5184,3456,chair,3425,877,5134,3456
chair9.jpg,5184,3456,chair,1952,830,3239,3456
ball56.jpg,3130,4695,ball,1089,2529,2032,3429
car37.jpg,3899,4874,car,1747,3148,2944,3661
plate39.jpg,2963,2963,plate,147,174,2801,2801
ball7.jpg,3701,2450,ball,1402,349,1905,880
mug15.jpg,6000,4000,mug,2859,1634,4552,2659
window27.jpg,4189,2782,window,170,1749,400,2049
window27.jpg,4189,2782,window,122,2340,378,2692
window27.jpg,4189,2782,window,500,2353,748,2701
window27.jpg,4189,2782,window,857,2362,1105,2688
window27.jpg,4189,2782,window,539,1736,752,2027
window27.jpg,4189,2782,window,892,1727,1113,2040
window27.jpg,4189,2782,window,426,1197,609,1401
window27.jpg,4189,2782,window,787,1175,1000,1410
window27.jpg,4189,2782,window,148,379,339,697
window27.jpg,4189,2782,window,974,488,1148,640
window27.jpg,4189,2782,window,1283,444,1452,627
window27.jpg,4189,2782,window,1487,936,1696,1210
window27.jpg,4189,2782,window,1418,1553,1713,1831
window27.jpg,4189,2782,window,1370,2205,1696,2605
window27.jpg,4189,2782,window,1931,2184,2244,2605
window27.jpg,4189,2782,window,1939,1497,2248,1857
window27.jpg,4189,2782,window,2018,940,2226,1184
window27.jpg,4189,2782,window,1874,510,2092,718
window27.jpg,4189,2782,window,2226,501,2448,714
window27.jpg,4189,2782,window,2665,1610,2939,1936
window27.jpg,4189,2782,window,2657,2223,2931,2601
window27.jpg,4189,2782,window,3152,2218,3448,2592
window27.jpg,4189,2782,window,3148,1601,3422,1936
window27.jpg,4189,2782,window,3622,1579,3909,1914
window27.jpg,4189,2782,window,3635,2236,3913,2597
window27.jpg,4189,2782,window,2700,997,2883,1227
window27.jpg,4189,2782,window,3161,944,3374,1218
window27.jpg,4189,2782,window,3631,957,3852,1218
window27.jpg,4189,2782,window,2831,610,2978,757
window27.jpg,4189,2782,window,3044,610,3222,797
window27.jpg,4189,2782,window,3274,597,3435,766
window27.jpg,4189,2782,window,3522,601,3709,770
plate43.jpg,3792,4922,plate,548,2065,2457,4004
chair6.jpg,7557,5041,chair,1844,2040,3942,5041
chair6.jpg,7557,5041,chair,5321,2117,7113,4824
present41.jpg,5184,3456,present,41,340,2394,2477
balloon61.jpg,4000,2672,balloon,2598,433,3144,1246
balloon52.jpg,3024,4032,balloon,877,1531,1652,2512
tree9.jpg,3486,2324,tree,390,292,1069,1528
tree9.jpg,3486,2324,tree,1,464,480,2206
tree9.jpg,3486,2324,tree,2487,589,3156,2324
sign31.jpg,4931,3542,sign,1899,2046,3752,3231
cake49.jpg,4626,3084,cake,524,1291,1734,2501
cake49.jpg,4626,3084,cake,2753,1372,4105,2644
cake52.jpg,8400,6300,cake,2195,2335,4755,5005
sign11.jpg,6000,4000,sign,4740,790,5634,1615
card47.jpg,5525,3656,card,1965,1477,4388,3166
clock5.jpg,3163,3954,clock,1072,1532,2160,2579
balloon28.jpg,4752,3168,balloon,3053,696,3973,1846
balloon28.jpg,4752,3168,balloon,1,1981,538,2821
balloon28.jpg,4752,3168,balloon,798,981,1713,2106
car32.jpg,7494,5043,car,558,3661,3064,4473
car32.jpg,7494,5043,car,3424,3745,5003,4397
car32.jpg,7494,5043,car,5394,3645,6558,4285
balloon24.jpg,3594,5384,balloon,593,3479,1826,5104
balloon24.jpg,3594,5384,balloon,2301,1837,2767,2387
balloon24.jpg,3594,5384,balloon,1592,920,1926,1320
car18.jpg,4478,3387,car,1,2194,521,3335
car18.jpg,4478,3387,car,315,2391,1038,3063
car18.jpg,4478,3387,car,862,2466,1354,2943
car18.jpg,4478,3387,car,1264,2450,1726,2791
car18.jpg,4478,3387,car,1764,2063,2367,2755
car18.jpg,4478,3387,car,2541,2345,3023,2822
car18.jpg,4478,3387,car,3121,2453,3469,2820
car18.jpg,4478,3387,car,3015,2384,3436,2776
car18.jpg,4478,3387,car,3862,2537,4478,3215
car18.jpg,4478,3387,car,3349,2450,3951,3068
boat57.jpg,3500,2400,boat,816,1163,2987,1637
sign27.jpg,4098,2732,sign,359,230,2601,2380
house60.jpg,3581,4476,house,840,2367,1767,3314
house60.jpg,3581,4476,house,1833,2367,2760,3201
boat39.jpg,7301,4870,boat,1739,1054,3839,2361
clock47.jpg,3840,2560,clock,1118,454,2758,2114
clock50.jpg,2269,3024,clock,729,862,1551,1671
clock61.jpg,6016,4016,clock,2750,1231,3673,2154
cake58.jpg,4160,6240,cake,1405,3115,2995,4315
cake58.jpg,4160,6240,cake,1355,4315,3065,5495
clock38.jpg,5574,3709,clock,2466,1170,3321,1985
card52.jpg,5472,3648,card,1849,571,3560,2976
clock34.jpg,1928,2613,clock,14,336,1928,2298
window16.jpg,5184,3888,window,547,217,1147,893
window16.jpg,5184,3888,window,536,1611,1130,2252
window16.jpg,5184,3888,window,524,3011,1130,3670
window16.jpg,5184,3888,window,1736,3023,2306,3640
window16.jpg,5184,3888,window,1712,1599,2295,2240
window16.jpg,5184,3888,window,1695,235,2289,876
window16.jpg,5184,3888,window,2865,211,3453,888
window16.jpg,5184,3888,window,2853,1599,3465,2276
window16.jpg,5184,3888,window,2877,2999,3471,3688
window16.jpg,5184,3888,window,4006,211,4612,858
window16.jpg,5184,3888,window,4018,1570,4618,2258
window16.jpg,5184,3888,window,4036,2988,4659,3711
car28.jpg,5402,3728,car,2281,2550,3159,3655
car28.jpg,5402,3728,car,1560,2454,2194,2965
car28.jpg,5402,3728,car,1881,2273,2325,2660
car28.jpg,5402,3728,car,3944,2449,4691,2915
car28.jpg,5402,3728,car,3549,2162,4049,2515
car28.jpg,5402,3728,car,3166,2019,3378,2163
car28.jpg,5402,3728,car,2287,2054,2510,2251
car28.jpg,5402,3728,car,2694,1928,2813,2026
car28.jpg,5402,3728,car,2709,1834,2788,1919
car28.jpg,5402,3728,car,2501,1901,2637,2013
car28.jpg,5402,3728,car,2443,1957,2607,2084
car28.jpg,5402,3728,car,2379,2015,2553,2153
sign16.jpg,6000,4000,sign,2115,609,4246,2965
car60.jpg,6000,4000,car,1790,1284,6000,3104
present47.jpg,6016,4016,present,1348,160,4698,1973
clock43.jpg,3024,4032,clock,121,1306,1871,3400
clock44.jpg,6000,4000,clock,1184,296,4190,3252
bicycle33.jpg,3744,5616,bicycle,1607,3601,3702,4997
plate12.jpg,5940,3960,plate,2135,1539,3860,3214
cake64.jpg,6000,4000,cake,2540,1415,4377,2946
motorcycle27.jpg,10000,6672,motorcycle,3827,2075,8205,6164
clock16.jpg,3888,5184,clock,689,95,1781,1195
clock16.jpg,3888,5184,clock,831,1312,3106,3562
clock16.jpg,3888,5184,clock,489,3929,1648,5037
clock16.jpg,3888,5184,clock,2381,3795,3131,4595
plate8.jpg,5066,3793,plate,930,217,4530,3735
sign65.jpg,4000,6000,sign,368,985,2441,3058
sign43.jpg,4817,3211,sign,2881,973,3411,1488
sign43.jpg,4817,3211,sign,2906,1453,3331,1838
boat41.jpg,4240,2832,boat,1670,865,4240,2489
bench10.jpg,5612,3299,bench,322,2456,1732,3045
bench10.jpg,5612,3299,bench,2024,2415,3178,2931
bench10.jpg,5612,3299,bench,3335,2375,4362,2840
bench10.jpg,5612,3299,bench,4414,2367,5343,2775
door9.jpg,2448,3264,door,970,1544,1390,2364
present36.jpg,1920,1280,present,1015,502,1600,1105
door6.jpg,1919,1919,door,406,835,777,1667
present49.jpg,2825,3763,present,5,3097,565,3530
present49.jpg,2825,3763,present,5,2751,605,3178
present49.jpg,2825,3763,present,978,3192,1622,3719
present49.jpg,2825,3763,present,524,2995,1397,3530
present49.jpg,2825,3763,present,603,2657,1627,3249
present49.jpg,2825,3763,present,1524,2908,2135,3311
present49.jpg,2825,3763,present,1565,3243,2411,3608
present49.jpg,2825,3763,present,1892,2816,2786,3546
present49.jpg,2825,3763,present,1465,2370,2743,3011
car34.jpg,4860,3234,car,2243,554,3395,1119
car34.jpg,4860,3234,car,2813,32,3830,594
car34.jpg,4860,3234,car,43,77,1183,524
motorcycle16.jpg,6000,4000,motorcycle,365,521,5546,3577
ball51.jpg,4608,3072,ball,2015,1371,2429,1762
boat12.jpg,7464,4979,boat,1560,2513,5603,3565
cake27.jpg,3432,4580,cake,1383,1815,2740,3043
door20.jpg,3831,5746,door,1074,340,3229,5746
window24.jpg,3888,5184,window,2256,362,3456,1662
window24.jpg,3888,5184,window,3048,2695,3623,4079
window24.jpg,3888,5184,window,481,54,1339,754
mug28.jpg,3349,5023,mug,924,3731,2263,4900
sign29.jpg,4000,6000,sign,1259,322,3641,2931
bench3.jpg,5438,3626,bench,1477,2104,3971,3143
plate57.jpg,4597,3090,plate,644,4,4240,3090
tree22.jpg,3840,5760,tree,88,1429,2042,5111
window21.jpg,5184,3888,window,112,358,1618,1758
window21.jpg,5184,3888,window,112,2123,1630,3558
window21.jpg,5184,3888,window,3571,376,5053,1752
window21.jpg,5184,3888,window,3536,2129,5030,3493
clock46.jpg,4640,2608,clock,1941,922,2680,1663
chair24.jpg,4200,6300,chair,1470,3615,2775,5765
chair41.jpg,4160,2773,chair,3413,926,3855,1505
chair41.jpg,4160,2773,chair,2872,982,3385,1664
chair41.jpg,4160,2773,chair,2399,988,2859,1632
chair41.jpg,4160,2773,chair,1238,1388,2884,2773
chair41.jpg,4160,2773,chair,1504,1075,2478,1606
motorcycle51.jpg,6000,4000,motorcycle,146,590,5815,3715
sign10.jpg,5760,3840,sign,2777,581,4441,2111
clock9.jpg,6000,3376,clock,1865,290,4771,3209
present40.jpg,1920,1275,present,610,281,1335,1040
boat54.jpg,3024,4032,boat,1088,1793,2232,2549
ball43.jpg,3648,5472,ball,53,2648,2303,4931
bench60.jpg,4000,6000,bench,5,2429,3757,5362
door46.jpg,3551,2663,door,349,317,1425,2481
mug2.jpg,4928,3264,mug,1466,574,3741,2759
balloon42.jpg,4201,3151,balloon,407,344,2174,2602
door49.jpg,3264,4896,door,881,1174,2389,4544
plate3.jpg,5184,3456,plate,536,98,4757,3440
tree54.jpg,3840,2160,tree,1106,106,2594,1606
bicycle4.jpg,4864,2736,bicycle,1269,915,3589,2470
sign50.jpg,7952,5304,sign,2738,747,5238,3414
sign50.jpg,7952,5304,sign,3180,3372,4746,4305
car29.jpg,4736,3552,car,2694,2310,4088,2786
car29.jpg,4736,3552,car,1462,2231,2391,2628
car29.jpg,4736,3552,car,628,2238,1267,2546
car29.jpg,4736,3552,car,17,2291,631,2567
ball52.jpg,6240,4160,ball,2797,1783,3457,2436
balloon27.jpg,4000,4998,balloon,1342,3172,2418,3948
chair12.jpg,3885,5827,chair,692,1281,3183,5572
plate19.jpg,5265,3949,plate,1482,813,4387,3748
boat8.jpg,5472,3648,boat,921,2721,1905,2976
boat8.jpg,5472,3648,boat,905,1060,5077,2671
cake23.jpg,4000,6000,cake,1095,2785,3359,4922
bench18.jpg,4272,2856,bench,1163,1824,2772,2718
window0.jpg,3376,6000,window,70,126,370,535
window0.jpg,3376,6000,window,431,145,738,568
window0.jpg,3376,6000,window,770,142,1080,555
window0.jpg,3376,6000,window,54,616,376,1032
window0.jpg,3376,6000,window,431,623,728,1026
window0.jpg,3376,6000,window,770,632,1093,1055
window0.jpg,3376,6000,window,60,1110,386,1526
window0.jpg,3376,6000,window,418,1090,734,1542
window0.jpg,3376,6000,window,783,1123,1076,1535
window0.jpg,3376,6000,window,47,1603,386,2039
window0.jpg,3376,6000,window,409,1613,734,2035
window0.jpg,3376,6000,window,773,1603,1083,2032
window0.jpg,3376,6000,window,70,2110,370,2668
window0.jpg,3376,6000,window,428,2100,731,2677
window0.jpg,3376,6000,window,780,2110,1080,2684
window0.jpg,3376,6000,window,73,2748,376,3213
window0.jpg,3376,6000,window,431,2729,718,3216
window0.jpg,3376,6000,window,773,2765,1083,3223
window0.jpg,3376,6000,window,1212,148,1499,571
window0.jpg,3376,6000,window,1551,148,1825,555
window0.jpg,3376,6000,window,1876,139,2151,548
window0.jpg,3376,6000,window,1225,665,1496,1052
window0.jpg,3376,6000,window,1570,655,1822,1071
window0.jpg,3376,6000,window,1876,648,2154,1065
window0.jpg,3376,6000,window,1228,1155,1493,1558
window0.jpg,3376,6000,window,1557,1158,1825,1561
window0.jpg,3376,6000,window,1883,1155,2151,1555
window0.jpg,3376,6000,window,1244,1661,1499,2055
window0.jpg,3376,6000,window,1564,1655,1831,2042
window0.jpg,3376,6000,window,1886,1642,2147,2058
window0.jpg,3376,6000,window,1241,2168,1499,2690
window0.jpg,3376,6000,window,1570,2148,1822,2681
window0.jpg,3376,6000,window,1886,2145,2154,2684
window0.jpg,3376,6000,window,1238,2781,1493,3226
window0.jpg,3376,6000,window,1567,2784,1822,3248
window0.jpg,3376,6000,window,1889,2771,2144,3223
window0.jpg,3376,6000,window,2289,145,2544,548
window0.jpg,3376,6000,window,2602,139,2876,535
window0.jpg,3376,6000,window,2931,142,3196,545
window0.jpg,3376,6000,window,2283,655,2551,1061
window0.jpg,3376,6000,window,2609,655,2876,1052
window0.jpg,3376,6000,window,2938,655,3193,1065
window0.jpg,3376,6000,window,2264,1145,2554,1561
window0.jpg,3376,6000,window,2612,1152,2873,1558
window0.jpg,3376,6000,window,2938,1158,3193,1555
window0.jpg,3376,6000,window,2273,1655,2554,2045
window0.jpg,3376,6000,window,2609,1648,2867,2052
window0.jpg,3376,6000,window,2931,1648,3193,2045
window0.jpg,3376,6000,window,2286,2174,2547,2661
window0.jpg,3376,6000,window,2622,2155,2867,2648
window0.jpg,3376,6000,window,2944,2158,3196,2639
window0.jpg,3376,6000,window,2299,2771,2541,3223
window0.jpg,3376,6000,window,2618,2774,2880,3223
window0.jpg,3376,6000,window,2951,2761,3199,3206
bench63.jpg,6000,4000,bench,3331,2333,5219,3272
motorcycle36.jpg,6000,4000,motorcycle,977,1284,5202,4000
card21.jpg,4000,2660,card,1232,335,2494,1897
window52.jpg,5472,3648,window,810,476,2027,2354
window52.jpg,5472,3648,window,755,2687,2033,3237
window52.jpg,5472,3648,window,3433,476,4683,2354
window52.jpg,5472,3648,window,3438,2693,4694,3237
motorcycle57.jpg,4896,3264,motorcycle,880,609,3770,2649
cake25.jpg,3303,4954,cake,809,1796,2447,3526
mug30.jpg,3024,4032,mug,708,1425,2214,2850
bench39.jpg,5482,3733,bench,1188,1519,4071,3447
house31.jpg,6130,4087,house,224,309,5767,3815
plate10.jpg,6000,4000,plate,2634,540,5627,3265
mug34.jpg,4990,3327,mug,1076,1297,2618,2518
bicycle32.jpg,6000,4000,bicycle,1059,1284,4759,3471
bench45.jpg,6000,4000,bench,3404,2441,4293,3159
bench45.jpg,6000,4000,bench,4291,2245,4893,2552
bench45.jpg,6000,4000,bench,3389,2221,3809,2416
clock13.jpg,3680,5136,clock,1324,1151,2230,2038
sign1.jpg,3391,2543,sign,158,15,3204,2523
present2.jpg,3000,4077,present,946,891,2059,3154
cake61.jpg,3456,5184,cake,732,2904,2532,4545
sign41.jpg,4912,3264,sign,1283,94,4003,2704
plate36.jpg,4379,3456,plate,397,340,3918,3182
mug53.jpg,5184,3456,mug,1304,1177,3289,2935
ball57.jpg,4000,3000,ball,1152,406,2798,2070
car61.jpg,2848,4272,car,1972,3842,2323,4256
car61.jpg,2848,4272,car,1941,3500,2275,3853
car61.jpg,2848,4272,car,1879,3156,2201,3500
car61.jpg,2848,4272,car,1821,2860,2103,3144
car61.jpg,2848,4272,car,279,3829,669,4272
car61.jpg,2848,4272,car,406,3400,701,3838
